seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr3,108383398,108384002,605,*,161.13521727257,-0.549493099323341,0.264740620726912,-2.07559043192756,0.0379318471203079,0.154918837442058,Promoter (<=1kb),3,108379277,108383741,4465,2,100038453,ENSMUST00000142833.1,0
chr2,74753228,74753510,283,*,25.8635835645625,1.27109235505854,0.612492146782066,2.07527943294727,0.0379606444658627,0.155000543376475,Promoter (<=1kb),2,74749864,74753471,3608,2,102634678,ENSMUST00000230511.1,0
chr7,68275650,68276325,676,*,84.6998411627989,0.709445783207572,0.341894280287089,2.07504431665791,0.0379824276976925,0.155067940274499,Promoter (<=1kb),7,68275995,68353646,77652,1,434197,ENSMUST00000153805.7,0
chr3,122983772,122984945,1174,*,425.725790587139,-0.363132769415184,0.175001807197232,-2.07502296822525,0.0379844061297959,0.155068835694613,Promoter (<=1kb),3,122931493,122984510,53018,2,99526,ENSMUST00000090379.6,0
chr5,66151586,66152150,565,*,77.5847010814997,0.771974631130752,0.372088009165327,2.07470977864204,0.0380134405529517,0.155131811830299,Promoter (<=1kb),5,66016557,66151924,135368,2,245945,ENSMUST00000167950.7,0
chr13,59584925,59585495,571,*,416.980608293437,-0.433658425226343,0.209021757964887,-2.07470470753189,0.0380139108284132,0.155131811830299,Promoter (<=1kb),13,59580176,59585227,5052,2,319469,ENSMUST00000163284.1,0
chr11,3863606,3864208,603,*,119.705288793003,-0.615146115460897,0.296505435646772,-2.07465375506209,0.0380186362412254,0.155138931055442,Promoter (<=1kb),11,3703731,3863903,160173,2,74309,ENSMUST00000070552.13,0
chr2,94437904,94438482,579,*,336.537774238794,-0.411971625723884,0.198574233668172,-2.07464794456823,0.0380191751473672,0.155138931055442,Promoter (<=1kb),2,94411682,94438136,26455,2,11800,ENSMUST00000028617.6,0
chr2,163994724,163995862,1139,*,459.738702832028,-0.36344542533034,0.175187146528272,-2.07461239327673,0.0380224725661098,0.155141743874925,Promoter (<=1kb),2,163994960,164018588,23629,1,54401,ENSMUST00000018470.9,0
chr7,44534175,44534689,515,*,87.1227627828156,-0.737848003001112,0.355806316606759,-2.07373497479694,0.0381039311377851,0.155405650858612,Promoter (<=1kb),7,44533280,44534189,910,2,18971,ENSMUST00000147503.1,0
chr4,43406192,43406650,459,*,80.2242832451635,0.77253822626671,0.37258859575811,2.0734349764378,0.0381318166795805,0.155512186164163,Promoter (<=1kb),4,43406435,43427088,20654,1,100213,ENSMUST00000098106.8,0
chr19,41829594,41830344,751,*,283.462062137781,-0.424391736750475,0.204695316395408,-2.07328503760526,0.038145760343684,0.155540268551572,Promoter (<=1kb),19,41829970,41832583,2614,1,14296,ENSMUST00000087155.4,0
chr15,98662144,98663156,1013,*,326.416786580686,-0.409645341492248,0.19772219180046,-2.07182278206616,0.0382819712544266,0.1559496912175,Promoter (<=1kb),15,98645134,98662889,17756,2,74351,ENSMUST00000003450.14,0
chr9,50693705,50693986,282,*,40.8846804834383,0.991350635956139,0.478597033761598,2.0713681156034,0.0383244081823654,0.156073788694996,Promoter (<=1kb),9,50676704,50693799,17096,2,330938,ENSMUST00000120622.1,0
chr5,122698051,122698710,660,*,37.6155366167688,-1.20424172713116,0.581405217601467,-2.07126061251935,0.0383344479762796,0.156084747206874,Distal Intergenic,5,122707544,122729738,22195,1,18438,ENSMUST00000031429.13,-8834
chr17,34118958,34119884,927,*,390.79114327461,-0.437376364657342,0.211171066846833,-2.07119455893349,0.0383406178792489,0.156084747206874,Promoter (<=1kb),17,34119541,34135412,15872,1,14998,ENSMUST00000236938.1,0
chr5,92309509,92310245,737,*,299.916469306979,-0.424561450455228,0.204985117166324,-2.07118183175582,0.0383418067906012,0.156084747206874,Promoter (<=1kb),5,92284010,92310024,26015,2,231452,ENSMUST00000031364.4,0
chr14,54253531,54254413,883,*,698.457820361686,-0.306947699657487,0.148200924947413,-2.0711591359258,0.0383439270029939,0.156084747206874,Promoter (<=1kb),14,54254188,54269075,14888,1,105501,ENSMUST00000180359.7,0
chr2,130178651,130178901,251,*,39.605941290033,1.01358186009288,0.489424831965786,2.07096533296401,0.0383620358616143,0.156147674436581,Promoter (<=1kb),2,130171414,130179303,7890,2,20638,ENSMUST00000139225.7,402
chr8,34216620,34216927,308,*,59.2892438964937,0.858419164280933,0.414603343141305,2.07045885780126,0.0384093949942897,0.156292541492821,Exon (ENSMUST00000188318.1/ENSMUST00000188318.1, exon 1 of 4),8,34166622,34166712,91,2,102465211,ENSMUST00000183885.1,-49908
chr2,26586720,26587538,819,*,87.2694290001127,-0.71924727906972,0.347386600685836,-2.07045199109502,0.0384100374228658,0.156292541492821,Promoter (<=1kb),2,26586689,26590489,3801,1,353156,ENSMUST00000173920.8,31
chr5,105139480,105140021,542,*,83.6550426261075,0.71180539991004,0.343912901696897,2.06972578346997,0.0384780308253227,0.156496972100851,Promoter (<=1kb),5,105115767,105139586,23820,2,17472,ENSMUST00000100962.7,0
chr2,172976643,172978015,1373,*,386.508659158803,0.390806471226183,0.188880354790193,2.06906891751812,0.0385396199911872,0.156688117280996,Promoter (<=1kb),2,172977700,172993571,15872,1,26972,ENSMUST00000144044.7,0
chr2,157006753,157007317,565,*,108.521211624016,-0.65253282382822,0.315400292886446,-2.06890367112992,0.0385551270314288,0.156719668541472,Promoter (<=1kb),2,156995265,157007075,11811,2,66934,ENSMUST00000103129.8,0
chr1,171122869,171123379,511,*,172.058071624789,0.516698206554959,0.249745922506641,2.06889546531523,0.0385558972191092,0.156719668541472,Promoter (<=1kb),1,171123150,171126942,3793,1,75472,ENSMUST00000143623.7,0
chr17,23563804,23564643,840,*,400.2371276369,-0.378586097671693,0.183000229865632,-2.06877389142992,0.0385673095265565,0.156751600783116,Promoter (<=1kb),17,23556767,23564238,7472,2,449521,ENSMUST00000095606.4,0
chr11,90002488,90003210,723,*,316.336726545593,-0.416512052269756,0.201353948654672,-2.06855666378854,0.0385877081308336,0.156794485005491,Promoter (<=1kb),11,89982665,90002894,20230,2,18559,ENSMUST00000020864.8,0
chr9,88522539,88523581,1043,*,859.028636630439,-0.298991632254906,0.144572413943441,-2.06810984266941,0.0386296953717753,0.156940036243559,Promoter (<=1kb),9,88521050,88522929,1880,2,72655,ENSMUST00000182232.7,0
chr1,187215126,187215739,614,*,218.27990927669,-0.491345759635216,0.237614154776615,-2.06783034494363,0.0386559791686099,0.157017872807635,Promoter (<=1kb),1,187215508,187235831,20324,1,67769,ENSMUST00000097443.9,0
chr8,85119643,85119893,251,*,22.9074134354803,1.35447699108725,0.655230134320762,2.06717750014863,0.0387174315071774,0.157209535800124,Promoter (<=1kb),8,85109647,85119637,9991,2,244556,ENSMUST00000098550.3,-6
chr15,76091560,76091954,395,*,92.5700140326523,-0.707752558148351,0.342427362414298,-2.06686916944462,0.0387464835513531,0.157276788599663,Promoter (<=1kb),15,76085518,76091627,6110,2,223649,ENSMUST00000228366.2,0
chr17,34257403,34258048,646,*,165.123035620252,0.541668070032035,0.262131106753623,2.06640133916326,0.0387905995996622,0.157426896487454,Promoter (<=1kb),17,34257689,34267615,9927,1,14961,ENSMUST00000237429.1,0
chr3,86799060,86799544,485,*,50.0007961246361,-1.13387752928703,0.54872088632559,-2.06640125707595,0.038790607344178,0.157426896487454,Promoter (<=1kb),3,86787349,86799160,11812,2,70762,ENSMUST00000193400.5,0
chr17,24719577,24720280,704,*,445.502637766279,-0.361854290958928,0.17516020860103,-2.06584756805776,0.0388428749524836,0.157559226615651,Promoter (<=1kb),17,24719676,24719803,128,2,100306952,ENSMUST00000158630.1,0
chr2,25224138,25225443,1306,*,1270.24802183654,-0.309248092422474,0.149723321120942,-2.06546375078517,0.0388791419657416,0.157662808103968,Promoter (<=1kb),2,25222160,25224702,2543,2,227613,ENSMUST00000043584.4,0
chr3,95133630,95134191,562,*,214.021521269044,-0.479243249649472,0.232050787534656,-2.06525155437319,0.0388992048159043,0.157724002869402,Promoter (<=1kb),3,95134088,95139518,5431,1,217779,ENSMUST00000066386.5,0
chr2,84742908,84743163,256,*,41.9018628925633,0.989941758444727,0.479346388172909,2.06519081580654,0.0389049491743739,0.157735607942452,Promoter (1-2kb),2,84741115,84741178,64,2,387149,ENSMUST00000083550.1,-1730
chr9,20952287,20953294,1008,*,397.784773994308,-0.368832054105719,0.178597417220861,-2.06515894711739,0.0389079634483527,0.157735607942452,Promoter (<=1kb),9,20907209,20952623,45415,2,13433,ENSMUST00000178110.2,0
chr2,173658972,173659994,1023,*,419.334208743605,-0.392047867602441,0.189840698471738,-2.06514130404343,0.0389096322894351,0.157735607942452,Promoter (<=1kb),2,173579320,173659539,80220,2,100043911,ENSMUST00000141051.7,0
chr2,125506833,125507124,292,*,33.3958853559757,1.11623478780898,0.540620315824168,2.06472963582084,0.0389485888488001,0.157851205701023,Promoter (<=1kb),2,125300594,125506385,205792,2,14118,ENSMUST00000028633.12,-448
chr6,115886918,115887324,407,*,60.9493777756969,0.827114894524637,0.400650180739833,2.06443160214555,0.0389768127330231,0.15791809402677,Promoter (<=1kb),6,115887140,115888832,1693,1,81896,ENSMUST00000152092.1,0
chr6,124813962,124814434,473,*,213.072517855476,-0.477687697760073,0.231418637494623,-2.06417124796689,0.0390014825719015,0.158005219227757,Promoter (<=1kb),6,124810586,124814296,3711,2,21991,ENSMUST00000172132.8,0
chr11,82035159,82035777,619,*,180.436346058639,-0.53002027133919,0.256773471177819,-2.06415510491793,0.0390030126417551,0.158005219227757,Promoter (<=1kb),11,82035571,82037453,1883,1,20296,ENSMUST00000000193.5,0
chr4,145774209,145775140,932,*,123.173094587376,0.597942688983455,0.289701627978098,2.06399492179816,0.0390181978753217,0.158052209314647,Exon (ENSMUST00000117481.1/ENSMUST00000117481.1, exon 1 of 1),4,145825237,145829942,4706,1,70005,ENSMUST00000122051.1,-50097
chr6,71830822,71831501,680,*,267.57900614901,-0.433893128580313,0.210238671343166,-2.06381217027424,0.0390355287082547,0.15810061689364,Promoter (<=1kb),6,71831331,71875244,43914,1,76614,ENSMUST00000064062.12,0
chr6,34862434,34863284,851,*,172.515780890269,0.518456551717464,0.251246157641355,2.06354022121024,0.0390613304944272,0.158187883590188,Promoter (<=1kb),6,34863146,34871587,8442,1,68487,ENSMUST00000123019.7,0
chr9,113968792,113969370,579,*,103.596386825701,-0.825685233045253,0.400141707995449,-2.06348205284975,0.039066851230038,0.158191137787336,Promoter (<=1kb),9,113969225,113977001,7777,1,22221,ENSMUST00000216293.1,0
chr2,91949987,91950667,681,*,180.230380471539,-0.544190350720201,0.263730932590269,-2.06343012317653,0.0390717804142456,0.158196563801055,Promoter (<=1kb),2,91932827,91950427,17601,2,104418,ENSMUST00000111303.1,0
chr11,11808606,11809522,917,*,415.006576540212,-0.385596867482737,0.186874226623429,-2.06340314793519,0.0390743411228004,0.158199549827432,Promoter (<=1kb),11,11787431,11808925,21495,2,60530,ENSMUST00000152345.7,0
chr7,29210962,29212555,1594,*,382.302186054854,-0.375915226997001,0.18218686299855,-2.06334979816844,0.0390794059347955,0.158199549827432,Promoter (<=1kb),7,29196750,29211495,14746,2,320225,ENSMUST00000069861.3,0
chr3,141465998,141466440,443,*,73.6429672802918,0.755381186656166,0.366115844762537,2.0632299788776,0.0390907831281128,0.158237163719034,Promoter (<=1kb),3,141465671,141830538,364868,1,22253,ENSMUST00000142762.1,327
chr2,174343950,174344606,657,*,397.935990902452,0.37404609477751,0.181328698557019,2.06280692330613,0.0391309759995277,0.158341693656661,Promoter (<=1kb),2,174344312,174346744,2433,1,14683,ENSMUST00000238660.1,0
chr4,145744956,145745910,955,*,84.3401105074101,0.701837691537,0.340263094347199,2.06263242531044,0.0391475645989836,0.158387007276005,Exon (ENSMUST00000118855.1/ENSMUST00000118855.1, exon 1 of 2),4,145696161,145702640,6480,1,100041379,ENSMUST00000180014.1,48795
chr13,45545964,45546276,313,*,21.5194526281318,-1.4714802160333,0.713494890839502,-2.06235564532487,0.0391738888537739,0.158447376925701,3' UTR,13,45538809,45542550,3742,1,66355,ENSMUST00000129176.1,7155
chr4,137883587,137884111,525,*,70.465195371526,0.768292921236889,0.372533970844469,2.0623432528725,0.039175067838457,0.158447376925701,Exon (ENSMUST00000155349.7/ENSMUST00000155349.7, exon 1 of 3),4,137862297,137913854,51558,1,230857,ENSMUST00000130407.2,21290
chr11,19923897,19924563,667,*,393.041363881313,-0.430155512733999,0.208618991431471,-2.06191924226276,0.0392154252277751,0.158574227737561,Promoter (<=1kb),11,19924375,20024026,99652,1,114716,ENSMUST00000093299.12,0
chr5,138262111,138262403,293,*,37.7188860086788,-1.14362385050994,0.554685876803433,-2.06175043990747,0.0392315016819905,0.158618344411735,Promoter (<=1kb),5,138261570,138262194,625,2,231807,ENSMUST00000162632.1,0
chr8,69974189,69974835,647,*,202.275560628438,-0.523542627924085,0.253936823892468,-2.06170424556379,0.039235902129266,0.158618344411735,Promoter (<=1kb),8,69908656,69974271,65616,2,234366,ENSMUST00000116463.3,0
chr16,91484699,91485621,923,*,528.117020225559,-0.377944103678844,0.183321224225474,-2.06164946407949,0.0392411211259638,0.158619924316579,Promoter (<=1kb),16,91485238,91507441,22204,1,15975,ENSMUST00000023689.10,0
chr7,100100125,100100353,229,*,12.5247859682305,-1.99336003220731,0.967043467528592,-2.06129310536744,0.0392750855823481,0.158691724080082,Promoter (<=1kb),7,100098977,100100479,1503,2,67967,ENSMUST00000129556.1,126
chr15,89147098,89147392,295,*,52.8168654467091,0.901443029100976,0.437349298510755,2.0611511946413,0.0392886180044731,0.158731850879065,Promoter (<=1kb),15,89145096,89147177,2082,2,19094,ENSMUST00000230634.1,0
chr7,16285312,16286975,1664,*,791.052719218589,-0.35211512666091,0.170850093097519,-2.06095952467481,0.0393069016874771,0.158776611719492,Promoter (<=1kb),7,16274045,16286790,12746,2,243846,ENSMUST00000118976.8,0
chr9,4309054,4310310,1257,*,3200.47111598835,0.221206088163065,0.107355603613498,2.06049876035771,0.0393508842410777,0.158914730717303,Promoter (<=1kb),9,4294793,4309467,14675,2,67618,ENSMUST00000051589.8,0
chr5,134615297,134615621,325,*,61.1276582349951,-0.893327438091311,0.433617375750926,-2.06017444883124,0.0393818666551261,0.159021130932283,Promoter (<=1kb),5,134600022,134615025,15004,2,56743,ENSMUST00000077636.7,-272
chr6,35288130,35288820,691,*,80.0891198552362,0.744545538317754,0.361498116400815,2.05961111424501,0.0394357328607191,0.159194885888085,Promoter (<=1kb),6,35280320,35288174,7855,2,243755,ENSMUST00000155366.1,0
chr8,46616664,46618117,1454,*,586.602717317948,-0.324396495884523,0.157516969906515,-2.05943839623788,0.0394522607264838,0.159225148226398,Promoter (<=1kb),8,46617291,46639689,22399,1,12367,ENSMUST00000211115.1,0
chr13,23543204,23543707,504,*,493.354377843894,-0.416974500545292,0.202513175854949,-2.05899936527563,0.0394942992915807,0.159365626254299,Promoter (<=1kb),13,23541714,23543392,1679,2,319182,ENSMUST00000224359.1,0
chr10,24447911,24448294,384,*,41.4916629004673,0.994594383275476,0.483087940870737,2.05882676657749,0.0395108365575999,0.159410465660925,Exon (ENSMUST00000134627.1/ENSMUST00000134627.1, exon 1 of 3),10,24580048,24593758,13711,2,102638890,ENSMUST00000141076.1,145464
chr1,135919111,135919331,221,*,22.3260810004078,1.37391414033045,0.667519126437379,2.0582393611149,0.039567161914613,0.159542789182004,Promoter (<=1kb),1,135871395,135919207,47813,2,18772,ENSMUST00000027667.12,0
chr5,39644354,39645013,660,*,421.455527747014,0.375440534241655,0.182415624350926,2.05815996068074,0.039574780719835,0.159566210950688,Promoter (<=1kb),5,39613939,39644634,30696,2,15476,ENSMUST00000053116.6,0
chr8,79711199,79712162,964,*,539.646856060524,-0.33600389761939,0.163278978605333,-2.05785154028649,0.0396043867657512,0.159656372715713,Promoter (<=1kb),8,79683462,79711740,28279,2,24015,ENSMUST00000080536.7,0
chr3,88424931,88425444,514,*,368.503415830951,-0.380803797225025,0.185063680657194,-2.05769060613473,0.0396198427002879,0.159696770631723,Promoter (<=1kb),3,88410498,88425107,14610,2,229517,ENSMUST00000168755.6,0
chr2,157027250,157028119,870,*,156.461317964313,-0.551555645704838,0.268084938251727,-2.05739139730012,0.0396485919866757,0.159743236377806,Promoter (<=1kb),2,157020870,157027472,6603,2,320706,ENSMUST00000153229.1,0
chr5,34974844,34975187,344,*,29.37629489824,-1.28339205877666,0.623836569522554,-2.0572568545619,0.039661525207711,0.15976251005804,Promoter (<=1kb),5,34974992,35019505,44514,1,71729,ENSMUST00000153972.7,0
chr15,5243998,5244932,935,*,655.234313333053,0.314507762286335,0.152894302068849,2.05702735831654,0.0396835943090483,0.159822195062647,Promoter (<=1kb),15,5233399,5244172,10774,2,19219,ENSMUST00000120563.1,0
chr17,88529576,88530599,1024,*,340.445326138908,-0.39607461171564,0.192563975955472,-2.0568468725803,0.039700957721407,0.159855295197536,Promoter (<=1kb),17,88530118,88588367,58250,1,73825,ENSMUST00000038551.7,0
chr10,56377851,56378340,490,*,104.192352179709,0.633554862810803,0.308088727834506,2.0564039043685,0.0397436002760647,0.159954246063811,Promoter (<=1kb),10,56378442,56387717,9276,1,14609,ENSMUST00000218444.1,-102
chr18,80363553,80363897,345,*,41.9607471590139,-1.0057687082447,0.489220322416759,-2.05586044192969,0.0397959700464968,0.160106537882287,Promoter (<=1kb),18,80322944,80363650,40707,2,240444,ENSMUST00000184366.1,0
chr2,146855466,146856485,1020,*,587.06120897276,-0.326405382767654,0.158773789284357,-2.05578883163818,0.0398028750063955,0.16012700974643,Promoter (<=1kb),2,146855864,146970097,114234,1,228730,ENSMUST00000099278.8,0
chr2,132284447,132285057,611,*,91.2950770507293,0.684715726323429,0.33312577948,2.05542701436151,0.0398377784684021,0.160216243786057,Promoter (<=1kb),2,132285176,132295573,10398,1,110911,ENSMUST00000125060.1,-119
chr12,54986210,54986679,470,*,122.447412365927,-0.629164249429264,0.306127082519632,-2.05523877290051,0.0398559478437946,0.16026738045462,Promoter (<=1kb),12,54892989,54986336,93348,2,217578,ENSMUST00000038926.12,0
chr14,103649838,103650399,562,*,469.197891882892,0.353634662669242,0.172084499162741,2.05500590924699,0.0398784339550372,0.160350486247523,Promoter (<=1kb),14,103650228,103704907,54680,1,105439,ENSMUST00000069443.13,0
chr2,69789217,69789891,675,*,262.489504096328,-0.45455957079918,0.221220717605449,-2.05477848421907,0.0399004052828185,0.160409564759931,Promoter (<=1kb),2,69789623,69795653,6031,1,73373,ENSMUST00000151298.7,0
chr13,69655454,69655801,348,*,83.542726068128,0.756542926981995,0.368203546320055,2.05468669311616,0.0399092760476362,0.160437910532252,Exon (ENSMUST00000222550.1/ENSMUST00000222550.1, exon 1 of 2),13,69630740,69631668,929,1,28114,ENSMUST00000136891.1,24714
chr4,63745067,63745694,628,*,38.6422822557096,-1.0576936145692,0.514839847078943,-2.05441288309414,0.0399357472054822,0.160507727518245,Promoter (<=1kb),4,63727084,63745113,18030,2,326623,ENSMUST00000062246.6,0
chr11,61143118,61143508,391,*,36.4012176989009,-1.11580623860677,0.543141035396373,-2.0543581977607,0.0399410358089684,0.160514346415873,Promoter (<=1kb),11,61142665,61147759,5095,1,57916,ENSMUST00000123378.1,453
chr4,133262990,133263243,254,*,33.4324622724185,1.12427320279988,0.54757624194205,2.05318112197946,0.0400550146031898,0.160899049774454,Promoter (<=1kb),4,133253090,133263087,9998,2,269589,ENSMUST00000105908.9,0
chr1,40579810,40580069,260,*,30.590389476078,1.17431619140707,0.571969813150514,2.05310868582159,0.0400620377560508,0.160919928564266,Promoter (<=1kb),1,40580081,40630725,50645,1,110895,ENSMUST00000027233.8,-12
chr2,104027483,104028425,943,*,148.309513975709,-0.551041025752607,0.268396032922371,-2.05308930893172,0.0400639166476215,0.160920143086578,Promoter (<=1kb),2,104027721,104063240,35520,1,57443,ENSMUST00000028603.9,0
chr8,123982700,123983396,697,*,106.187338555463,-0.655354863813763,0.31921953403076,-2.05299110470668,0.0400734402277546,0.160942973512166,Promoter (<=1kb),8,123952459,123983122,30664,2,56199,ENSMUST00000075578.6,0
chr8,24595134,24595433,300,*,42.8604403808563,1.01993976663852,0.496841278966784,2.05284828337845,0.0400872940810626,0.160970033609704,Promoter (<=1kb),8,24584136,24595666,11531,2,15930,ENSMUST00000110667.7,233
chr6,129116270,129116609,340,*,33.1590565303693,-1.13535175887086,0.553192857349729,-2.05236156574792,0.0401345368371429,0.161113133875969,Promoter (<=1kb),6,129116518,129123118,6601,1,724020,ENSMUST00000203057.2,0
chr7,25816318,25817013,696,*,79.4215344012552,0.7234297966791,0.352581248397196,2.05181018550405,0.0401881130476903,0.161262038936028,Promoter (<=1kb),7,25802475,25816653,14179,2,74134,ENSMUST00000043314.9,0
chr2,164402902,164403437,536,*,77.0550329748427,0.742745318071305,0.361997504261528,2.05179679231905,0.0401894151835224,0.161262038936028,Promoter (<=1kb),2,164403141,164414791,11651,1,19668,ENSMUST00000137427.7,0
chr2,49811732,49812486,755,*,236.486324314707,0.485603589196969,0.23669448910887,2.05160496564672,0.0402080692211961,0.16130756188141,Intron (ENSMUST00000028103.12/71897, intron 1 of 9),2,49787731,49930984,143254,1,71897,ENSMUST00000153422.7,24001
chr16,77499749,77500299,551,*,111.198770177802,0.670539330478981,0.326857801239677,2.05147109212575,0.0402210919993334,0.161330923325533,Promoter (<=1kb),16,77500216,77598531,98316,1,77994,ENSMUST00000068704.11,0
chr6,83351807,83352118,312,*,29.8190967001402,-1.31602341768896,0.641684445072249,-2.05088876284166,0.0402777807172948,0.161462797898634,Promoter (<=1kb),6,83352095,83358333,6239,1,78653,ENSMUST00000134765.1,0
chr2,57425260,57425817,558,*,128.922371201908,-0.603823899215145,0.294429817762304,-2.05082455236452,0.0402840356383672,0.16148052883422,Exon (ENSMUST00000121893.1/ENSMUST00000121893.1, exon 1 of 1),2,57267377,57268108,732,1,14571,ENSMUST00000154612.1,157883
chr3,119782363,119782825,463,*,85.0750772549906,0.694855623078189,0.338863179329271,2.0505492052974,0.0403108673024078,0.161560192099474,Promoter (<=1kb),3,119720320,119783234,62915,2,56195,ENSMUST00000197833.4,409
chr7,35379649,35380127,479,*,40.9107622566123,-1.06040851612399,0.517139610048604,-2.05052658028715,0.0403130727087308,0.161560192099474,Promoter (<=1kb),7,35379282,35381622,2341,1,52428,ENSMUST00000155140.1,367
chr5,47985244,47985545,302,*,37.1673285768442,1.06264812733355,0.518253720748641,2.05043993856621,0.0403215191847508,0.161586696330143,Promoter (<=1kb),5,47984994,48173193,188200,1,20563,ENSMUST00000173926.7,250
chr3,32396198,32397282,1085,*,754.278175039037,-0.30301067018989,0.147816530958451,-2.04991057647715,0.0403731579196682,0.161756868327179,Promoter (<=1kb),3,32397671,32466107,68437,1,18706,ENSMUST00000108243.7,-389
chr7,114275441,114276842,1402,*,501.98546727257,-0.345718577204939,0.168682353681833,-2.04952426652185,0.0404108774480104,0.161839021707656,Promoter (<=1kb),7,114264606,114276118,11513,2,26440,ENSMUST00000033008.9,0
chr17,12377967,12378335,369,*,28.0947963249835,-1.26341734426238,0.616462331846557,-2.04946398018826,0.0404167665351729,0.161845582434977,Promoter (<=1kb),17,12378608,12419385,40778,1,18815,ENSMUST00000014578.6,-273
chr1,92972852,92973260,409,*,146.949836945429,0.607930506319991,0.29662986478765,2.04945819179466,0.0404173320142888,0.161845582434977,Promoter (<=1kb),1,92973122,92985044,11923,1,64095,ENSMUST00000186298.6,0
chr17,8766209,8766551,343,*,17.2825816277503,-1.59596320438427,0.778757200636576,-2.04937200334031,0.0404257527209874,0.1618584272238,Intron (ENSMUST00000115715.7/23984, intron 1 of 21),17,8757018,8899193,142176,1,23984,ENSMUST00000233652.1,9191
chr11,3408824,3409684,861,*,236.162528519576,-0.448589389991454,0.218895484783535,-2.04933139865842,0.0404297203584814,0.1618584272238,Promoter (<=1kb),11,3344256,3409174,64919,2,16886,ENSMUST00000101638.3,0
chr5,137570653,137571495,843,*,241.735591848428,-0.4513557316264,0.220297299461283,-2.04884822796353,0.0404769581454539,0.161907876493434,Promoter (<=1kb),5,137570720,137587465,16746,1,50765,ENSMUST00000196471.4,0
chr12,81992119,81992489,371,*,21.6416855449984,-1.48394131489081,0.724287419528298,-2.04882933885176,0.0404788058131272,0.161907876493434,Promoter (<=1kb),12,81991749,81993096,1348,1,54604,ENSMUST00000221472.1,370
chr19,21630620,21631142,523,*,99.2507109455102,0.661977264648203,0.323116448707953,2.04872660396973,0.0404888562365949,0.161926034614296,Promoter (<=1kb),19,21598170,21630768,32599,2,66206,ENSMUST00000178012.1,0
chr9,113990409,113991199,791,*,171.095561845277,0.514834050646517,0.251426373378838,2.04765332979126,0.0405939798539288,0.162218741099863,Promoter (<=1kb),9,113983339,113991504,8166,2,72179,ENSMUST00000139757.7,305
chr4,134853137,134854517,1381,*,377.706372210871,-0.376871592945355,0.184066714320691,-2.04747281080244,0.0406116837965493,0.162270018585505,Promoter (<=1kb),4,134802759,134853345,50587,2,66146,ENSMUST00000030628.14,0
chr5,120605685,120606054,370,*,56.7832665203084,-0.875387577370513,0.427601789546305,-2.04720279187634,0.0406381774357465,0.162344169641498,Exon (ENSMUST00000147596.1/ENSMUST00000147596.1, exon 1 of 3),5,120602104,120611637,9534,2,100764,ENSMUST00000156356.1,5583
chr16,96272944,96273835,892,*,159.494395223846,-0.543862075020678,0.265751585811071,-2.04650547375218,0.0407066644748549,0.162539017384038,Promoter (<=1kb),16,96273474,96313774,40301,1,93961,ENSMUST00000153586.1,0
chr3,59344175,59344648,474,*,85.752422154544,0.698259719167199,0.341223071815138,2.04634380510322,0.0407225567096489,0.162573018389972,Promoter (<=1kb),3,59316735,59344256,27522,2,242050,ENSMUST00000039419.11,0
chr5,36795784,36797102,1319,*,238.621806487222,-0.459391982589426,0.224677193492029,-2.04467563195605,0.0408868475698943,0.163088569546666,Promoter (<=1kb),5,36794867,36796772,1906,2,67568,ENSMUST00000068795.3,0
chr5,36747923,36748240,318,*,24.1333691066922,-1.35569124448845,0.663084187622794,-2.04452356095039,0.0409018522543556,0.163130049171788,Promoter (<=1kb),5,36747378,36748650,1273,2,117197,ENSMUST00000071949.4,410
chr8,87958805,87959235,431,*,33.7097197545195,1.09490214001433,0.535536658541303,2.04449522278574,0.0409046488666531,0.163130049171788,Promoter (<=1kb),8,87661810,87959595,297786,2,94187,ENSMUST00000109655.8,360
chr10,116919367,116919919,553,*,93.1056678377592,0.684381370410706,0.33475747865763,2.04440950253019,0.0409131093395378,0.163156408708389,Promoter (<=1kb),10,116915940,116919933,3994,2,216363,ENSMUST00000219570.1,14
chr1,52232301,52232666,366,*,49.0627615062345,-0.935737903696309,0.457752133652429,-2.04420216729523,0.0409335791769233,0.163230655550717,Promoter (<=1kb),1,52165941,52232296,66356,2,14660,ENSMUST00000114512.7,-5
chr16,84972217,84972511,295,*,13.3601154963418,-1.87525705094654,0.917497462207346,-2.04388254811625,0.0409651516078966,0.163304845319011,Promoter (<=1kb),16,84972214,84979451,7238,1,100038614,ENSMUST00000227835.1,3
chr1,74391406,74391754,349,*,145.921540266928,-0.6230455968396,0.304857775243566,-2.04372545965678,0.0409806765877524,0.163334773182724,Promoter (<=1kb),1,74391509,74397285,5777,1,227292,ENSMUST00000027367.13,0
chr1,165634286,165634906,621,*,482.293192641802,-0.378460443136013,0.185184486688349,-2.04369410150933,0.0409837762958149,0.163334773182724,Promoter (<=1kb),1,165592240,165634521,42282,2,68481,ENSMUST00000068705.12,0
chr17,36957957,36958864,908,*,402.071750357416,-0.377523471401025,0.184819699657988,-2.042658180376,0.0410862873575002,0.163617564290674,Promoter (<=1kb),17,36954356,36958482,4127,2,66136,ENSMUST00000113669.8,0
